time [s],a_c [km],e_c [-],i_c [deg],RAAN_c [deg],ARGP_c [deg],TA_c [deg],a_d [km],e_d [-],i_d [deg],RAAN_d [deg],ARGP_d [deg],TA_d [deg],delta_a [km],delta_e [-],delta_i [deg],delta_RAAN [deg],delta_ARGP [deg],delta_TA [deg]
4935.0,8499.999999999847,0.19999999999997292,52.99999999999978,55.000000000000085,40.0000000000053,-146.5793585191777,8503.702605262833,0.20161447701096952,53.11993377719588,55.076730582045876,40.052178139770646,-146.84028736205647,-3.7026052629862534,-0.0016144770109965956,-0.11993377719610265,-0.07673058204579064,-0.05217813976534558,0.2609288428787693
4936.0,8499.999999999849,0.19999999999997303,52.99999999999978,55.00000000000009,40.000000000005315,-146.54529782257669,8503.702654774175,0.20161447045312533,53.11993371058091,55.076730305707,40.0521774527778,-146.80636482845134,-3.70265477432622,-0.0016144704531523002,-0.11993371058112956,-0.07673030570690997,-0.05217745277248298,0.2610670058746507
4937.0,8499.99999999985,0.19999999999997292,52.99999999999977,55.00000000000009,40.0000000000053,-146.51123176594407,8503.702704672287,0.2016144638442214,53.11993364356131,55.07673002709264,40.05217675981855,-146.77243695324273,-3.7027046724360844,-0.001614463844248487,-0.1199336435615379,-0.07673002709254462,-0.05217675981324987,0.26120518729865694
4938.0,8499.999999999847,0.19999999999997287,52.99999999999977,55.00000000000009,40.00000000000528,-146.47716034319066,8503.702754959699,0.20161445718392432,53.11993357613555,55.07672974618675,40.05217606084847,-146.73850373028858,-3.702754959851518,-0.001614457183951451,-0.11993357613577871,-0.07672974618665762,-0.0521760608431876,0.2613433870979236
4939.0,8499.99999999985,0.19999999999997292,52.99999999999978,55.00000000000009,40.000000000005244,-146.4430835482246,8503.702805638952,0.20161445047189822,53.119933508302125,55.07672946297319,40.0521753558229,-146.7045651534437,-3.702805639100916,-0.001614450471925294,-0.11993350830234561,-0.07672946297309835,-0.05217535581765276,0.26148160521910313
4940.0,8499.99999999985,0.19999999999997295,52.99999999999978,55.00000000000009,40.00000000000526,-146.40900137495115,8503.702856712589,0.20161444370780665,53.1199334400595,55.07672917743575,40.052174644697025,-146.67062121656008,-3.7028567127381393,-0.0016144437078337015,-0.11993344005971807,-0.07672917743565932,-0.05217464469176747,0.26161984160893326
4941.0,8499.99999999985,0.19999999999997295,52.99999999999978,55.00000000000009,40.00000000000528,-146.3749138172731,8503.702908183197,0.20161443689131014,53.119933371406155,55.076728889558126,40.05217392742552,-146.63667191348634,-3.7029081833461532,-0.0016144368913371954,-0.1199333714063755,-0.07672888955803359,-0.05217392742024174,0.2617580962132422
4942.0,8499.99999999985,0.1999999999999729,52.99999999999978,55.00000000000009,40.000000000005244,-146.34082086909046,8503.702960053339,0.2016144300220683,53.11993330234056,55.07672859932387,40.05217320396303,-146.6027172380684,-3.7029600534879137,-0.0016144300220954089,-0.11993330234078314,-0.07672859932377918,-0.052173203957785574,0.26189636897794344
4943.0,8499.999999999856,0.19999999999997276,52.99999999999978,55.00000000000009,40.00000000000523,-146.30672252430057,8503.70301232561,0.20161442309973854,53.11993323286123,55.07672830671651,40.05217247426367,-146.56875718414872,-3.7030123257536616,-0.0016144230997657827,-0.11993323286144886,-0.07672830671641861,-0.05217247425844107,0.26203465984815466
4944.0,8499.999999999854,0.19999999999997276,52.99999999999978,55.0000000000001,40.00000000000522,-146.27261877679808,8503.703065002628,0.20161441612397696,53.119933162966625,55.07672801171945,40.052171738281515,-146.53479174556713,-3.7030650027736556,-0.0016144161240042032,-0.11993316296684498,-0.07672801171935362,-0.052171738276292956,0.2621729687690504
4945.0,8499.999999999853,0.19999999999997284,52.99999999999978,55.00000000000009,40.000000000005244,-146.238509620475,8503.703118086993,0.20161440909443762,53.11993309265525,55.07672771431599,40.052170995970194,-146.50082091616008,-3.7031180871399556,-0.0016144090944647804,-0.11993309265547225,-0.07672771431590064,-0.052170995964949896,0.26231129568506617
4946.0,8499.999999999856,0.19999999999997273,52.99999999999978,55.0000000000001,40.00000000000521,-146.2043950492204,8503.70317158135,0.20161440201077316,53.11993302192558,55.07672741448935,40.052170247283215,-146.46684468976125,-3.7031715814937343,-0.0016144020108004309,-0.11993302192580302,-0.07672741448924825,-0.05217024727800634,0.2624496405408365
4947.0,8499.999999999853,0.19999999999997267,52.99999999999978,55.0000000000001,40.00000000000519,-146.17027505692104,8503.703225488338,0.20161439487263397,53.11993295077612,55.076727112222635,40.05216949217377,-146.43286306020102,-3.703225488485259,-0.0016143948726612956,-0.11993295077633803,-0.07672711222253525,-0.05216949216858069,0.2625880032799728
4948.0,8499.999999999854,0.19999999999997276,52.99999999999978,55.00000000000009,40.00000000000523,-146.13614963746062,8503.703279810617,0.20161438767966916,53.11993287920538,55.07672680749887,40.052168730594644,-146.39887602130676,-3.7032798107629787,-0.0016143876796964052,-0.11993287920559936,-0.07672680749877969,-0.052168730589414736,0.2627263838461431
4949.0,8499.999999999853,0.1999999999999728,52.99999999999977,55.0000000000001,40.000000000005244,-146.10201878472034,8503.703334550857,0.2016143804315255,53.11993280721185,55.076726500301014,40.05216796249845,-146.3648835669028,-3.7033345510044455,-0.001614380431552681,-0.11993280721208066,-0.07672650030091432,-0.052167962493207654,0.26286478218244724
4950.0,8499.99999999985,0.19999999999997278,52.99999999999978,55.0000000000001,40.00000000000521,-146.0678824925786,8503.703389711744,0.20161437312784888,53.11993273479404,55.07672619061187,40.052167187837476,-146.33088569081033,-3.703389711892669,-0.0016143731278761009,-0.11993273479426136,-0.07672619061177244,-0.052167187832267814,0.26300319823172913
4951.0,8499.99999999985,0.19999999999997295,52.99999999999977,55.0000000000001,40.00000000000523,-146.03374075491112,8503.703445295969,0.20161436576828254,53.11993266195046,55.07672587841417,40.05216640656382,-146.29688238684753,-3.703445296117934,-0.0016143657683095891,-0.11993266195068486,-0.07672587841407363,-0.05216640655859095,0.2631416319364064
4952.0,8499.999999999853,0.19999999999997276,52.99999999999977,55.0000000000001,40.00000000000528,-145.999593565591,8503.703501306254,0.20161435835246838,53.11993258867961,55.07672556369059,40.05216561862922,-146.26287364882953,-3.7035013064014493,-0.0016143583524956262,-0.11993258867983769,-0.07672556369048777,-0.052165618623938315,0.26328008323852714
