time [s],ax [km/s^2],ay [km/s^2],az [km/s^2],dvx [km/s],dvy [km/s],dvz [km/s],sum_dvx [km/s],sum_dvy [km/s],sum_dvz [km/s]
7248.0,3.491091103852937e-08,-4.942417728027931e-09,0.0,3.491091103852937e-08,-4.942417728027931e-09,0.0,-0.0001606441419286782,-0.000671308757780976,0.0
7249.0,3.443945280265515e-08,-4.870702976755371e-09,0.0,3.443945280265515e-08,-4.870702976755371e-09,0.0,-0.00016060970247587554,-0.0006713136284839528,0.0
7250.0,3.397319263406862e-08,-4.799845255114587e-09,0.0,3.397319263406862e-08,-4.799845255114587e-09,0.0,-0.00016057572928324148,-0.0006713184283292079,0.0
7251.0,3.351208826310497e-08,-4.729836866019146e-09,0.0,3.351208826310497e-08,-4.729836866019146e-09,0.0,-0.00016054221719497837,-0.0006713231581660739,0.0
7252.0,3.3056097598076434e-08,-4.6606701516463444e-09,0.0,3.3056097598076434e-08,-4.6606701516463444e-09,0.0,-0.00016050916109738029,-0.0006713278188362256,0.0
7253.0,3.260517872690215e-08,-4.592337493229343e-09,0.0,3.260517872690215e-08,-4.592337493229343e-09,0.0,-0.0001604765559186534,-0.0006713324111737188,0.0
7254.0,3.2159289917363476e-08,-4.524831311438347e-09,0.0,3.2159289917363476e-08,-4.524831311438347e-09,0.0,-0.00016044439662873602,-0.0006713369360050302,0.0
7255.0,3.171838961820208e-08,-4.4581440662748486e-09,0.0,3.171838961820208e-08,-4.4581440662748486e-09,0.0,-0.00016041267823911783,-0.0006713413941490965,0.0
7256.0,3.1282436459475135e-08,-4.392268257387373e-09,0.0,3.1282436459475135e-08,-4.392268257387373e-09,0.0,-0.00016038139580265836,-0.0006713457864173539,0.0
7257.0,3.085138925409774e-08,-4.327196423862416e-09,0.0,3.085138925409774e-08,-4.327196423862416e-09,0.0,-0.00016035054441340427,-0.0006713501136137778,0.0
7258.0,3.04252069976907e-08,-4.2629211446323e-09,0.0,3.04252069976907e-08,-4.2629211446323e-09,0.0,-0.00016032011920640658,-0.0006713543765349225,0.0
7259.0,3.000384887030606e-08,-4.199435038213877e-09,0.0,3.000384887030606e-08,-4.199435038213877e-09,0.0,-0.00016029011535753627,-0.0006713585759699607,0.0
7260.0,2.958727423591308e-08,-4.136730763196907e-09,0.0,2.958727423591308e-08,-4.136730763196907e-09,0.0,-0.00016026052808330036,-0.0006713627127007238,0.0
7261.0,2.9175442644645754e-08,-4.074801017833735e-09,0.0,2.9175442644645754e-08,-4.074801017833735e-09,0.0,-0.0001602313526406557,-0.0006713667875017417,0.0
7262.0,2.8768313832044792e-08,-4.013638540574634e-09,0.0,2.8768313832044792e-08,-4.013638540574634e-09,0.0,-0.00016020258432682366,-0.0006713708011402823,0.0
7263.0,2.8365847720562228e-08,-3.953236109838754e-09,0.0,2.8365847720562228e-08,-3.953236109838754e-09,0.0,-0.0001601742184791031,-0.0006713747543763922,0.0
7264.0,2.796800442005881e-08,-3.8935865442072274e-09,0.0,2.796800442005881e-08,-3.8935865442072274e-09,0.0,-0.00016014625047468305,-0.0006713786479629364,0.0
7265.0,2.757474422833789e-08,-3.834682702462889e-09,0.0,2.757474422833789e-08,-3.834682702462889e-09,0.0,-0.00016011867573045472,-0.0006713824826456388,0.0
7266.0,2.71860276319229e-08,-3.776517483606557e-09,0.0,2.71860276319229e-08,-3.776517483606557e-09,0.0,-0.0001600914897028228,-0.0006713862591631224,0.0
7267.0,2.680181530654285e-08,-3.719083826985608e-09,0.0,2.680181530654285e-08,-3.719083826985608e-09,0.0,-0.00016006468788751625,-0.0006713899782469495,0.0
7268.0,2.642206811765972e-08,-3.6623747123582193e-09,0.0,2.642206811765972e-08,-3.6623747123582193e-09,0.0,-0.0001600382658193986,-0.0006713936406216618,0.0
7269.0,2.6046747121373777e-08,-3.6063831598105654e-09,0.0,2.6046747121373777e-08,-3.6063831598105654e-09,0.0,-0.00016001221907227723,-0.0006713972470048216,0.0
7270.0,2.5675813564688908e-08,-3.551102229961632e-09,0.0,2.5675813564688908e-08,-3.551102229961632e-09,0.0,-0.00015998654325871255,-0.0006714007981070515,0.0
7271.0,2.5309228886022666e-08,-3.4965250239614576e-09,0.0,2.5309228886022666e-08,-3.4965250239614576e-09,0.0,-0.00015996123402982652,-0.0006714042946320755,0.0
7272.0,2.494695471600813e-08,-3.442644683489774e-09,0.0,2.494695471600813e-08,-3.442644683489774e-09,0.0,-0.00015993628707511052,-0.000671407737276759,0.0
7273.0,2.4588952877879644e-08,-3.3894543908214826e-09,0.0,2.4588952877879644e-08,-3.3894543908214826e-09,0.0,-0.00015991169812223265,-0.0006714111267311498,0.0
7274.0,2.4235185387709355e-08,-3.336947368930979e-09,0.0,2.4235185387709355e-08,-3.336947368930979e-09,0.0,-0.00015988746293684494,-0.0006714144636785187,0.0
7275.0,2.3885614455427807e-08,-3.285116881401301e-09,0.0,2.3885614455427807e-08,-3.285116881401301e-09,0.0,-0.00015986357732238952,-0.0006714177487954001,0.0
7276.0,2.3540202484877604e-08,-3.233956232542084e-09,0.0,2.3540202484877604e-08,-3.233956232542084e-09,0.0,-0.00015984003711990463,-0.0006714209827516327,0.0
7277.0,2.3198912074446804e-08,-3.1834587673779175e-09,0.0,2.3198912074446804e-08,-3.1834587673779175e-09,0.0,-0.00015981683820783017,-0.0006714241662104002,0.0
7278.0,2.286170601721084e-08,-3.133617871778419e-09,0.0,2.286170601721084e-08,-3.133617871778419e-09,0.0,-0.00015979397650181296,-0.000671427299828272,0.0
7279.0,2.2528547301856818e-08,-3.08442697229819e-09,0.0,2.2528547301856818e-08,-3.08442697229819e-09,0.0,-0.0001597714479545111,-0.0006714303842552443,0.0
7280.0,2.2199399112726365e-08,-3.0358795363196113e-09,0.0,2.2199399112726365e-08,-3.0358795363196113e-09,0.0,-0.00015974924855539837,-0.0006714334201347806,0.0
7281.0,2.1874224830191202e-08,-2.987969072096178e-09,0.0,2.1874224830191202e-08,-2.987969072096178e-09,0.0,-0.00015972737433056817,-0.0006714364081038528,0.0
7282.0,2.155298803127406e-08,-2.940689128657861e-09,0.0,2.155298803127406e-08,-2.940689128657861e-09,0.0,-0.0001597058213425369,-0.0006714393487929814,0.0
7283.0,2.1235652489799032e-08,-2.8940332958665297e-09,0.0,2.1235652489799032e-08,-2.8940332958665297e-09,0.0,-0.0001596845856900471,-0.0006714422428262773,0.0
7284.0,2.092218217680066e-08,-2.84799520449439e-09,0.0,2.092218217680066e-08,-2.84799520449439e-09,0.0,-0.0001596636635078703,-0.0006714450908214817,0.0
7285.0,2.061254126072252e-08,-2.8025685261636853e-09,0.0,2.061254126072252e-08,-2.8025685261636853e-09,0.0,-0.00015964305096660957,-0.000671447893390008,0.0
7286.0,2.0306694108123984e-08,-2.7577469732870953e-09,0.0,2.0306694108123984e-08,-2.7577469732870953e-09,0.0,-0.00015962274427250146,-0.0006714506511369812,0.0
7287.0,2.000460528338833e-08,-2.7135242992464758e-09,0.0,2.000460528338833e-08,-2.7135242992464758e-09,0.0,-0.00015960273966721808,-0.0006714533646612805,0.0
7288.0,1.9706239549504493e-08,-2.669894298187539e-09,0.0,1.9706239549504493e-08,-2.669894298187539e-09,0.0,-0.00015958303342766857,-0.0006714560345555786,0.0
7289.0,1.9411561868125068e-08,-2.626850805145689e-09,0.0,1.9411561868125068e-08,-2.626850805145689e-09,0.0,-0.00015956362186580043,-0.0006714586614063838,0.0
7290.0,1.912053739971489e-08,-2.58438769601928e-09,0.0,1.912053739971489e-08,-2.58438769601928e-09,0.0,-0.0001595445013284007,-0.0006714612457940798,0.0
7291.0,1.8833131504030766e-08,-2.542498887490751e-09,0.0,1.8833131504030766e-08,-2.542498887490751e-09,0.0,-0.00015952566819689667,-0.0006714637882929673,0.0
7292.0,1.8549309740135876e-08,-2.5011783370942745e-09,0.0,1.8549309740135876e-08,-2.5011783370942745e-09,0.0,-0.00015950711888715652,-0.0006714662894713045,0.0
7293.0,1.826903786663791e-08,-2.460420043161448e-09,0.0,1.826903786663791e-08,-2.460420043161448e-09,0.0,-0.00015948884984928987,-0.0006714687498913476,0.0
7294.0,1.799228184200449e-08,-2.420218044787343e-09,0.0,1.799228184200449e-08,-2.420218044787343e-09,0.0,-0.00015947085756744787,-0.0006714711701093924,0.0
7295.0,1.7719007824645705e-08,-2.380566421826647e-09,0.0,1.7719007824645705e-08,-2.380566421826647e-09,0.0,-0.0001594531385596232,-0.0006714735506758142,0.0
7296.0,1.7449182173059414e-08,-2.3414592948535776e-09,0.0,1.7449182173059414e-08,-2.3414592948535776e-09,0.0,-0.00015943568937745015,-0.0006714758921351091,0.0
7297.0,1.7182771445799845e-08,-2.3028908252085347e-09,0.0,1.7182771445799845e-08,-2.3028908252085347e-09,0.0,-0.00015941850660600436,-0.0006714781950259343,0.0
7298.0,1.6919742402124623e-08,-2.2648552148126083e-09,0.0,1.6919742402124623e-08,-2.2648552148126083e-09,0.0,-0.00015940158686360224,-0.0006714804598811491,0.0
7299.0,1.6660062001499634e-08,-2.227346706297428e-09,0.0,1.6660062001499634e-08,-2.227346706297428e-09,0.0,-0.00015938492680160073,-0.0006714826872278554,0.0
7300.0,1.640369740419887e-08,-2.190359582842936e-09,0.0,1.640369740419887e-08,-2.190359582842936e-09,0.0,-0.00015936852310419652,-0.0006714848775874382,0.0
7301.0,1.615061597096747e-08,-2.153888168242029e-09,0.0,1.615061597096747e-08,-2.153888168242029e-09,0.0,-0.00015935237248822557,-0.0006714870314756064,0.0
7302.0,1.5900785263483375e-08,-2.1179268267494164e-09,0.0,1.5900785263483375e-08,-2.1179268267494164e-09,0.0,-0.00015933647170296208,-0.0006714891494024332,0.0
7303.0,1.5654173044014063e-08,-2.0824699631698984e-09,0.0,1.5654173044014063e-08,-2.0824699631698984e-09,0.0,-0.00015932081752991807,-0.0006714912318723964,0.0
7304.0,1.541074727588823e-08,-2.0475120226747696e-09,0.0,1.541074727588823e-08,-2.0475120226747696e-09,0.0,-0.00015930540678264218,-0.000671493279384419,0.0
7305.0,1.517047612308036e-08,-2.0130474908605457e-09,0.0,1.517047612308036e-08,-2.0130474908605457e-09,0.0,-0.00015929023630651909,-0.0006714952924319099,0.0
7306.0,1.4933327950668977e-08,-1.97907089359911e-09,0.0,1.4933327950668977e-08,-1.97907089359911e-09,0.0,-0.0001592753029785684,-0.0006714972715028035,0.0
7307.0,1.469927132436547e-08,-1.94557679710567e-09,0.0,1.469927132436547e-08,-1.94557679710567e-09,0.0,-0.00015926060370724404,-0.0006714992170796006,0.0
7308.0,1.4468275010955336e-08,-1.9125598077512744e-09,0.0,1.4468275010955336e-08,-1.9125598077512744e-09,0.0,-0.0001592461354322331,-0.0006715011296394084,0.0
7309.0,1.4240307977936972e-08,-1.8800145720956967e-09,0.0,1.4240307977936972e-08,-1.8800145720956967e-09,0.0,-0.00015923189512425515,-0.0006715030096539805,0.0
7310.0,1.4015339393658917e-08,-1.8479357767770503e-09,0.0,1.4015339393658917e-08,-1.8479357767770503e-09,0.0,-0.0001592178797848615,-0.0006715048575897572,0.0
7311.0,1.3793338627172521e-08,-1.8163181484671545e-09,0.0,1.3793338627172521e-08,-1.8163181484671545e-09,0.0,-0.00015920408644623431,-0.0006715066739079057,0.0
7312.0,1.3574275248105289e-08,-1.7851564538272164e-09,0.0,1.3574275248105289e-08,-1.7851564538272164e-09,0.0,-0.0001591905121709862,-0.0006715084590643596,0.0
7313.0,1.3358119026835088e-08,-1.75444549935843e-09,0.0,1.3358119026835088e-08,-1.75444549935843e-09,0.0,-0.00015917715405195938,-0.0006715102135098589,0.0
7314.0,1.3144839934116378e-08,-1.7241801314096803e-09,0.0,1.3144839934116378e-08,-1.7241801314096803e-09,0.0,-0.00015916400921202526,-0.0006715119376899904,0.0
7315.0,1.293440814102155e-08,-1.6943552360864894e-09,0.0,1.293440814102155e-08,-1.6943552360864894e-09,0.0,-0.00015915107480388423,-0.0006715136320452265,0.0
7316.0,1.2726794018935214e-08,-1.6649657391456954e-09,0.0,1.2726794018935214e-08,-1.6649657391456954e-09,0.0,-0.0001591383480098653,-0.0006715152970109657,0.0
7317.0,1.2521968139356252e-08,-1.636006605925829e-09,0.0,1.2521968139356252e-08,-1.636006605925829e-09,0.0,-0.00015912582604172594,-0.0006715169330175716,0.0
7318.0,1.2319901273653115e-08,-1.6074728412963997e-09,0.0,1.2319901273653115e-08,-1.6074728412963997e-09,0.0,-0.00015911350614045228,-0.0006715185404904128,0.0
7319.0,1.2120564393080462e-08,-1.5793594895121862e-09,0.0,1.2120564393080462e-08,-1.5793594895121862e-09,0.0,-0.0001591013855760592,-0.0006715201198499023,0.0
7320.0,1.1923928668355222e-08,-1.551661634212655e-09,0.0,1.1923928668355222e-08,-1.551661634212655e-09,0.0,-0.00015908946164739084,-0.0006715216715115366,0.0
7321.0,1.1729965469775554e-08,-1.5243743982325395e-09,0.0,1.1729965469775554e-08,-1.5243743982325395e-09,0.0,-0.00015907773168192106,-0.0006715231958859348,0.0
7322.0,1.1538646366705735e-08,-1.4974929436058154e-09,0.0,1.1538646366705735e-08,-1.4974929436058154e-09,0.0,-0.00015906619303555436,-0.0006715246933788784,0.0
7323.0,1.134994312761365e-08,-1.4710124713844143e-09,0.0,1.134994312761365e-08,-1.4710124713844143e-09,0.0,-0.00015905484309242676,-0.0006715261643913497,0.0
7324.0,1.1163827719655032e-08,-1.4449282216286428e-09,0.0,1.1163827719655032e-08,-1.4449282216286428e-09,0.0,-0.0001590436792647071,-0.0006715276093195714,0.0
7325.0,1.0980272308540695e-08,-1.4192354732356864e-09,0.0,1.0980272308540695e-08,-1.4192354732356864e-09,0.0,-0.00015903269899239855,-0.0006715290285550446,0.0
7326.0,1.07992492582631e-08,-1.3939295438826737e-09,0.0,1.07992492582631e-08,-1.3939295438826737e-09,0.0,-0.00015902189974314028,-0.0006715304224845885,0.0
7327.0,1.0620731130752213e-08,-1.369005789915996e-09,0.0,1.0620731130752213e-08,-1.369005789915996e-09,0.0,-0.00015901127901200954,-0.0006715317914903784,0.0
7328.0,1.0444690685738094e-08,-1.3444596062310734e-09,0.0,1.0444690685738094e-08,-1.3444596062310734e-09,0.0,-0.0001590008343213238,-0.0006715331359499847,0.0
7329.0,1.0271100880320108e-08,-1.320286426188027e-09,0.0,1.0271100880320108e-08,-1.320286426188027e-09,0.0,-0.00015899056322044348,-0.0006715344562364108,0.0
7330.0,1.0099934868751413e-08,-1.2964817214805752e-09,0.0,1.0099934868751413e-08,-1.2964817214805752e-09,0.0,-0.00015898046328557472,-0.0006715357527181323,0.0
7331.0,9.9311660020708e-09,-1.2730410020539994e-09,0.0,9.9311660020708e-09,-1.2730410020539994e-09,0.0,-0.00015897053211957267,-0.0006715370257591343,0.0
7332.0,9.764767827866834e-09,-1.2499598159440037e-09,0.0,9.764767827866834e-09,-1.2499598159440037e-09,0.0,-0.0001589607673517448,-0.0006715382757189503,0.0
7333.0,9.600714089744042e-09,-1.2272337492303577e-09,0.0,9.600714089744042e-09,-1.2272337492303577e-09,0.0,-0.00015895116663765504,-0.0006715395029526995,0.0
7334.0,9.438978727220195e-09,-1.2048584258548531e-09,0.0,9.438978727220195e-09,-1.2048584258548531e-09,0.0,-0.00015894172765892783,-0.0006715407078111253,0.0
7335.0,9.279535875184109e-09,-1.1828295075341668e-09,0.0,9.279535875184109e-09,-1.1828295075341668e-09,0.0,-0.00015893244812305264,-0.0006715418906406329,0.0
7336.0,9.122359863600893e-09,-1.1611426936324487e-09,0.0,9.122359863600893e-09,-1.1611426936324487e-09,0.0,-0.00015892332576318904,-0.0006715430517833265,0.0
7337.0,8.967425217075852e-09,-1.1397937210462491e-09,0.0,8.967425217075852e-09,-1.1397937210462491e-09,0.0,-0.00015891435833797197,-0.0006715441915770475,0.0
7338.0,8.814706654525563e-09,-1.118778364065422e-09,0.0,8.814706654525563e-09,-1.118778364065422e-09,0.0,-0.00015890554363131744,-0.0006715453103554116,0.0
7339.0,8.664179088677252e-09,-1.0980924342538966e-09,0.0,8.664179088677252e-09,-1.0980924342538966e-09,0.0,-0.00015889687945222877,-0.0006715464084478458,0.0
7340.0,8.515817625744074e-09,-1.0777317803261977e-09,0.0,8.515817625744074e-09,-1.0777317803261977e-09,0.0,-0.00015888836363460302,-0.0006715474861796262,0.0
7341.0,8.369597564947471e-09,-1.0576922879988869e-09,0.0,8.369597564947471e-09,-1.0576922879988869e-09,0.0,-0.00015887999403703807,-0.0006715485438719142,0.0
7342.0,8.225494398074197e-09,-1.0379698798844323e-09,0.0,8.225494398074197e-09,-1.0379698798844323e-09,0.0,-0.00015887176854264,-0.0006715495818417941,0.0
7343.0,8.08348380909169e-09,-1.018560515311045e-09,0.0,8.08348380909169e-09,-1.018560515311045e-09,0.0,-0.0001588636850588309,-0.0006715506004023094,0.0
7344.0,7.943541673490694e-09,-9.994601902618771e-10,0.0,7.943541673490694e-09,-9.994601902618771e-10,0.0,-0.00015885574151715742,-0.0006715515998624997,0.0
7345.0,7.805644058123045e-09,-9.806649371462553e-10,0.0,7.805644058123045e-09,-9.806649371462553e-10,0.0,-0.0001588479358730993,-0.0006715525805274368,0.0
7346.0,7.669767220352903e-09,-9.621708247582321e-10,0.0,7.669767220352903e-09,-9.621708247582321e-10,0.0,-0.00015884026610587894,-0.0006715535426982616,0.0
7347.0,7.535887607946457e-09,-9.43973958027294e-10,0.0,7.535887607946457e-09,-9.43973958027294e-10,0.0,-0.000158832730218271,-0.0006715544866722197,0.0
7348.0,7.403981858236825e-09,-9.26070477972249e-10,0.0,7.403981858236825e-09,-9.26070477972249e-10,0.0,-0.00015882532623641275,-0.0006715554127426977,0.0
7349.0,7.274026797836799e-09,-9.084565614905409e-10,0.0,7.274026797836799e-09,-9.084565614905409e-10,0.0,-0.0001588180522096149,-0.0006715563211992592,0.0
7350.0,7.145999441978099e-09,-8.911284212515919e-10,0.0,7.145999441978099e-09,-8.911284212515919e-10,0.0,-0.00015881090621017293,-0.0006715572123276804,0.0
7351.0,7.019876994037368e-09,-8.740823055265156e-10,0.0,7.019876994037368e-09,-8.740823055265156e-10,0.0,-0.0001588038863331789,-0.000671558086409986,0.0
7352.0,6.895636845007765e-09,-8.573144980476393e-10,0.0,6.895636845007765e-09,-8.573144980476393e-10,0.0,-0.0001587969906963339,-0.000671558943724484,0.0
7353.0,6.7732565728665415e-09,-8.408213178602235e-10,0.0,6.7732565728665415e-09,-8.408213178602235e-10,0.0,-0.00015879021743976104,-0.0006715597845458019,0.0
7354.0,6.652713942191957e-09,-8.245991191401165e-10,0.0,6.652713942191957e-09,-8.245991191401165e-10,0.0,-0.00015878356472581886,-0.000671560609144921,0.0
7355.0,6.533986903310543e-09,-8.08644291098733e-10,0.0,6.533986903310543e-09,-8.08644291098733e-10,0.0,-0.00015877703073891554,-0.0006715614177892121,0.0
7356.0,6.417053591980409e-09,-7.929532577720399e-10,0.0,6.417053591980409e-09,-7.929532577720399e-10,0.0,-0.00015877061368532356,-0.0006715622107424698,0.0
7357.0,6.301892328679584e-09,-7.775224778827853e-10,0.0,6.301892328679584e-09,-7.775224778827853e-10,0.0,-0.0001587643117929949,-0.0006715629882649477,0.0
7358.0,6.188481617989013e-09,-7.623484446888459e-10,0.0,6.188481617989013e-09,-7.623484446888459e-10,0.0,-0.0001587581233113769,-0.0006715637506133924,0.0
7359.0,6.07680014803457e-09,-7.474276858228563e-10,0.0,6.07680014803457e-09,-7.474276858228563e-10,0.0,-0.00015875204651122886,-0.0006715644980410783,0.0
7360.0,5.966826789871013e-09,-7.327567631109679e-10,0.0,5.966826789871013e-09,-7.327567631109679e-10,0.0,-0.00015874607968443898,-0.0006715652307978414,0.0
7361.0,5.858540596834383e-09,-7.183322724271936e-10,0.0,5.858540596834383e-09,-7.183322724271936e-10,0.0,-0.00015874022114384216,-0.0006715659491301139,0.0
7362.0,5.751920803882398e-09,-7.041508435372368e-10,0.0,5.751920803882398e-09,-7.041508435372368e-10,0.0,-0.00015873446922303827,-0.0006715666532809574,0.0
7363.0,5.646946826997977e-09,-6.902091399171669e-10,0.0,5.646946826997977e-09,-6.902091399171669e-10,0.0,-0.00015872882227621128,-0.0006715673434900973,0.0
7364.0,5.543598262570468e-09,-6.765038585743027e-10,0.0,5.543598262570468e-09,-6.765038585743027e-10,0.0,-0.0001587232786779487,-0.0006715680199939559,0.0
7365.0,5.4418548866165255e-09,-6.630317299205922e-10,0.0,5.4418548866165255e-09,-6.630317299205922e-10,0.0,-0.0001587178368230621,-0.0006715686830256858,0.0
7366.0,5.341696654240353e-09,-6.497895175623222e-10,0.0,5.341696654240353e-09,-6.497895175623222e-10,0.0,-0.00015871249512640787,-0.0006715693328152034,0.0
7367.0,5.243103698868049e-09,-6.367740181585083e-10,0.0,5.243103698868049e-09,-6.367740181585083e-10,0.0,-0.000158707252022709,-0.0006715699695892215,0.0
7368.0,5.146056331618776e-09,-6.239820612275814e-10,0.0,5.146056331618776e-09,-6.239820612275814e-10,0.0,-0.00015870210596637737,-0.0006715705935712828,0.0
7369.0,5.050535040630685e-09,-6.114105089811554e-10,0.0,5.050535040630685e-09,-6.114105089811554e-10,0.0,-0.00015869705543133673,-0.0006715712049817918,0.0
7370.0,4.956520490238081e-09,-5.990562561719168e-10,0.0,4.956520490238081e-09,-5.990562561719168e-10,0.0,-0.0001586920989108465,-0.000671571804038048,0.0
7371.0,4.863993520460179e-09,-5.869162298783978e-10,0.0,4.863993520460179e-09,-5.869162298783978e-10,0.0,-0.00015868723491732604,-0.0006715723909542779,0.0
7372.0,4.7729351461274505e-09,-5.749873893612019e-10,0.0,4.7729351461274505e-09,-5.749873893612019e-10,0.0,-0.0001586824619821799,-0.0006715729659416673,0.0
7373.0,4.683326556208213e-09,-5.632667258797798e-10,0.0,4.683326556208213e-09,-5.632667258797798e-10,0.0,-0.0001586777786556237,-0.0006715735292083932,0.0
7374.0,4.59514911315489e-09,-5.517512624928766e-10,0.0,4.59514911315489e-09,-5.517512624928766e-10,0.0,-0.00015867318350651054,-0.0006715740809596557,0.0
7375.0,4.508384352052616e-09,-5.404380539110779e-10,0.0,4.508384352052616e-09,-5.404380539110779e-10,0.0,-0.0001586686751221585,-0.0006715746213977096,0.0
7376.0,4.423013979943409e-09,-5.29324186299905e-10,0.0,4.423013979943409e-09,-5.29324186299905e-10,0.0,-0.00015866425210817856,-0.0006715751507218959,0.0
7377.0,4.339019875090342e-09,-5.184067770947089e-10,0.0,4.339019875090342e-09,-5.184067770947089e-10,0.0,-0.00015865991308830347,-0.000671575669128673,0.0
7378.0,4.256384086185184e-09,-5.076829748287177e-10,0.0,4.256384086185184e-09,-5.076829748287177e-10,0.0,-0.00015865565670421727,-0.0006715761768116479,0.0
7379.0,4.175088831591662e-09,-4.97149958949357e-10,0.0,4.175088831591662e-09,-4.97149958949357e-10,0.0,-0.00015865148161538567,-0.0006715766739616068,0.0
7380.0,4.095116498621912e-09,-4.86804939625166e-10,0.0,4.095116498621912e-09,-4.86804939625166e-10,0.0,-0.00015864738649888705,-0.0006715771607665465,0.0
7381.0,4.016449642688929e-09,-4.766451575781347e-10,0.0,4.016449642688929e-09,-4.766451575781347e-10,0.0,-0.00015864337004924437,-0.0006715776374117041,0.0
7382.0,3.939070986613733e-09,-4.666678838775647e-10,0.0,3.939070986613733e-09,-4.666678838775647e-10,0.0,-0.00015863943097825777,-0.000671578104079588,0.0
7383.0,3.862963419789946e-09,-4.5687041976298334e-10,0.0,3.862963419789946e-09,-4.5687041976298334e-10,0.0,-0.00015863556801483798,-0.0006715785609500077,0.0
7384.0,3.788109997353929e-09,-4.472500964771054e-10,0.0,3.788109997353929e-09,-4.472500964771054e-10,0.0,-0.00015863177990484064,-0.0006715790082001042,0.0
7385.0,3.7144939394734903e-09,-4.378042750437512e-10,0.0,3.7144939394734903e-09,-4.378042750437512e-10,0.0,-0.00015862806541090116,-0.0006715794460043792,0.0
7386.0,3.6420986305051885e-09,-4.2853034609676e-10,0.0,3.6420986305051885e-09,-4.2853034609676e-10,0.0,-0.00015862442331227066,-0.0006715798745347253,0.0
7387.0,3.5709076181584463e-09,-4.1942572969933223e-10,0.0,3.5709076181584463e-09,-4.1942572969933223e-10,0.0,-0.0001586208524046525,-0.000671580293960455,0.0
7388.0,3.5009046127146288e-09,-4.1048787514340276e-10,0.0,3.5009046127146288e-09,-4.1048787514340276e-10,0.0,-0.0001586173515000398,-0.0006715807044483301,0.0
7389.0,3.432073486216472e-09,-4.0171426075468697e-10,0.0,3.432073486216472e-09,-4.0171426075468697e-10,0.0,-0.00015861391942655358,-0.0006715811061625909,0.0
7390.0,3.364398271605713e-09,-3.9310239372139005e-10,0.0,3.364398271605713e-09,-3.9310239372139005e-10,0.0,-0.00015861055502828196,-0.0006715814992649846,0.0
7391.0,3.2978631619556577e-09,-3.8464980987385557e-10,0.0,3.2978631619556577e-09,-3.8464980987385557e-10,0.0,-0.00015860725716512002,-0.0006715818839147944,0.0
7392.0,3.2324525095383502e-09,-3.7635407352973413e-10,0.0,3.2324525095383502e-09,-3.7635407352973413e-10,0.0,-0.00015860402471261047,-0.000671582260268868,0.0
7393.0,3.168150825084884e-09,-3.682127772672785e-10,0.0,3.168150825084884e-09,-3.682127772672785e-10,0.0,-0.00015860085656178537,-0.0006715826284816452,0.0
7394.0,3.1049427768963243e-09,-3.602235417515789e-10,0.0,3.1049427768963243e-09,-3.602235417515789e-10,0.0,-0.00015859775161900847,-0.0006715829887051869,0.0
7395.0,3.0428131899923342e-09,-3.5238401553774714e-10,0.0,3.0428131899923342e-09,-3.5238401553774714e-10,0.0,-0.00015859470880581848,-0.0006715833410892025,0.0
7396.0,2.981747045271472e-09,-3.4469187487247305e-10,0.0,2.981747045271472e-09,-3.4469187487247305e-10,0.0,-0.0001585917270587732,-0.0006715836857810773,0.0
7397.0,2.921729478656921e-09,-3.371448235058619e-10,0.0,2.921729478656921e-09,-3.371448235058619e-10,0.0,-0.00015858880532929455,-0.0006715840229259008,0.0
7398.0,2.862745780207308e-09,-3.2974059249604824e-10,0.0,2.862745780207308e-09,-3.2974059249604824e-10,0.0,-0.00015858594258351435,-0.0006715843526664933,0.0
7399.0,2.804781393311218e-09,-3.2247694000302404e-10,0.0,2.804781393311218e-09,-3.2247694000302404e-10,0.0,-0.00015858313780212104,-0.0006715846751434333,0.0
7400.0,2.747821913721118e-09,-3.1535165112035385e-10,0.0,2.747821913721118e-09,-3.1535165112035385e-10,0.0,-0.00015858038998020732,-0.0006715849904950844,0.0
7401.0,2.691853088793256e-09,-3.0836253764566717e-10,0.0,2.691853088793256e-09,-3.0836253764566717e-10,0.0,-0.00015857769812711853,-0.0006715852988576221,0.0
7402.0,2.636860816530312e-09,-3.01507437909612e-10,0.0,2.636860816530312e-09,-3.01507437909612e-10,0.0,-0.000158575061266302,-0.00067158560036506,0.0
7403.0,2.58283114472696e-09,-2.9478421657206854e-10,0.0,2.58283114472696e-09,-2.9478421657206854e-10,0.0,-0.00015857247843515727,-0.0006715858951492766,0.0
7404.0,2.5297502700854453e-09,-2.881907644224552e-10,0.0,2.5297502700854453e-09,-2.881907644224552e-10,0.0,-0.0001585699486848872,-0.000671586183340041,0.0
7405.0,2.477604537344067e-09,-2.817249981855547e-10,0.0,2.477604537344067e-09,-2.817249981855547e-10,0.0,-0.00015856747108034986,-0.0006715864650650392,0.0
7406.0,2.426380438351883e-09,-2.7538486032859137e-10,0.0,2.426380438351883e-09,-2.7538486032859137e-10,0.0,-0.00015856504469991152,-0.0006715867404498995,0.0
7407.0,2.376064611194277e-09,-2.691683188610655e-10,0.0,2.376064611194277e-09,-2.691683188610655e-10,0.0,-0.00015856266863530032,-0.0006715870096182183,0.0
